name,partner_1,partner_2,partner_3,partner_4,partner_5,partner_6,partner_7,partner_8,partner_9,partner_10,partner_11,partner_12,partner_13,partner_14,partner_15,partner_16
RpManuelAnimated001Dancing_LocalRotation_5.ply,1.0,2.5,1.0,1.5,1.0,1.5,1.5,1.0,1.0,2.0,1.5,1.0,2.0,1.0,2.0,1.0
RpFabiennePercyPosed001_ContrastDistortion_4.ply,1.5,2.5,2.5,3.5,3.0,2.5,2.0,3.5,2.5,3.5,3.5,3.0,2.5,3.5,2.0,2.0
basketballplayer_lossless-geom-nearlossless-attrs_4.ply,4.5,5.0,5.0,5.0,4.5,4.5,5.0,5.0,4.0,5.0,5.0,3.5,4.5,5.0,4.0,5.0
SeaTurtle_C2AI-lossy-geom-lossless-attrs_5.ply,3.0,5.0,5.0,4.5,3.0,4.5,3.5,4.0,3.0,5.0,4.0,3.5,3.5,4.5,4.0,4.0
ToyDog_UniformNoise_5.ply,2.5,4.5,4.0,4.0,4.0,4.0,3.5,3.5,2.0,3.0,2.5,3.0,3.0,3.5,3.0,3.5
Facade00064_RayleighNoise_7.ply,1.5,2.0,1.5,3.0,2.0,2.0,1.5,2.5,1.5,1.5,2.0,1.5,2.0,3.0,2.0,2.5
BB8New_C2AI-lossy-geom-lossy-attrs_5.ply,3.0,4.0,4.0,4.5,3.5,4.5,3.5,4.0,3.5,4.0,3.5,4.0,3.0,4.0,3.5,4.0
ToyDog_UniformNoise_4.ply,3.0,4.0,4.0,3.0,4.0,3.5,4.0,3.5,2.5,3.5,3.0,3.0,4.0,4.0,3.5,4.0
DobermanPinscher_QuantizationNoise_4.ply,3.5,4.0,4.0,3.5,4.0,4.0,3.5,4.0,4.0,3.5,4.0,3.0,4.0,4.0,4.0,4.0
TibetanFox_LocalLoss_5.ply,2.5,1.5,2.5,2.0,2.0,1.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.5,3.0,2.0
WhiteTailedDeer_LocalOffset_5.ply,2.0,2.0,1.5,2.0,1.5,1.5,2.5,1.5,2.0,2.0,2.0,2.5,2.0,2.5,2.0,2.5
FishV1_SaltpepperNoise_7.ply,2.5,3.5,3.0,3.0,3.5,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.5,1.5,3.0
Facade00009_LocalLoss_4.ply,2.0,2.0,2.0,2.0,1.0,1.0,2.5,1.0,1.5,2.0,1.5,1.5,1.5,2.5,2.0,2.0
queen_ColorNoise_5.ply,3.0,4.0,3.0,4.0,3.5,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.5,4.0,1.5,4.0
Duck_RayleighNoise_5.ply,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,2.5,3.0,4.0,2.0,3.0
BricksWall_HighFrequencyNoise_4.ply,3.5,5.0,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.5,4.5,4.0,4.0,2.5,5.0
SeaTurtle_HighFrequencyNoise_4.ply,3.5,4.5,5.0,5.0,5.0,4.5,4.0,4.0,4.0,3.5,4.5,3.5,4.5,4.0,4.0,4.0
exercise_lossy-geom-lossy-attrs_6.ply,2.0,3.5,3.0,2.5,4.0,2.5,2.5,2.5,2.0,2.5,3.0,2.5,2.5,3.0,2.5,3.0
BricksWall_GammaNoise_3.ply,3.0,4.5,4.0,3.0,4.0,3.5,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.5
FishV1_GammaNoise_7.ply,3.0,4.0,3.5,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0
Jaguar_UniformNoise_5.ply,3.0,4.5,4.0,4.0,3.5,4.0,3.0,3.5,3.0,2.5,3.5,3.5,3.0,4.0,1.5,3.5
WhiteTailedDeer_C2AI-lossy-geom-lossy-attrs_5.ply,3.5,5.0,5.0,5.0,4.5,4.5,4.0,2.5,4.0,3.5,4.5,4.0,4.0,5.0,4.0,4.0
loot_HighFrequencyNoise_4.ply,3.0,4.0,3.5,3.5,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.5,4.0,2.0,3.5
PjanicFace_GammaNoise_5.ply,3.0,4.0,3.5,3.0,2.5,3.5,3.0,3.0,2.5,2.5,3.0,2.0,3.0,4.0,1.5,3.0
loot_SaltpepperNoise_7.ply,1.5,3.0,2.0,2.0,2.0,2.5,2.0,1.5,2.0,2.5,2.5,2.0,2.5,3.0,1.5,2.0
ParrotV1_C2AI-lossless-geom-lossy-attrs_7.ply,3.5,5.0,5.0,4.5,4.0,5.0,3.5,4.0,4.5,3.5,4.0,3.0,3.5,4.5,4.0,3.5
Truck_PoissonNoise_5.ply,3.5,4.0,3.0,4.0,4.0,3.5,4.0,3.5,3.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0
HearNoEvilMonkey_GaussianShifting_5.ply,2.5,3.0,3.0,3.0,3.0,3.5,3.0,2.0,3.0,2.0,3.5,2.5,2.5,3.5,2.5,3.0
Mario_GaussianShifting_2.ply,4.0,4.0,4.0,4.0,3.5,5.0,3.5,2.5,3.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0
Caffe_C2AI-lossy-geom-lossless-attrs_1.ply,3.5,4.0,4.0,5.0,4.5,5.0,3.5,4.5,4.0,4.5,4.0,4.0,4.0,5.0,3.5,4.0
ParrotV1_C2AI-lossless-geom-lossy-attrs_5.ply,4.0,5.0,5.0,4.5,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.5,4.0,4.0
lowpolycarsset1_lossless-geom-nearlossless-attrs_5.ply,4.0,5.0,5.0,5.0,4.0,4.5,4.0,5.0,4.0,5.0,4.5,4.0,4.5,4.5,4.5,5.0
model_ColorNoise_7.ply,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.5,2.0,2.5,3.0,3.0,3.0,3.5,1.5,3.5
Chicken_ColorQuantizationDither_3.ply,3.5,4.0,4.0,4.0,4.0,4.5,4.0,4.0,2.0,4.5,4.0,4.5,4.0,4.5,4.0,5.0
Caffe_ContrastDistortion_2.ply,3.5,4.5,3.5,3.0,3.0,3.5,4.5,3.0,3.0,4.0,3.5,3.5,4.0,4.0,4.5,3.0
Mario_reconstruction_7.ply,3.5,2.5,3.5,3.5,3.0,4.5,3.5,2.0,3.0,3.0,3.0,3.5,3.5,4.0,3.0,3.0
model_ColorNoise_5.ply,3.0,4.0,4.0,3.5,3.5,3.5,3.5,2.5,2.5,3.0,3.0,3.5,3.5,4.0,2.0,3.5
Whale_LocalOffset_1.ply,5.0,3.0,5.0,5.0,5.0,3.5,5.0,5.0,5.0,3.5,3.0,4.5,3.0,5.0,4.5,5.0
dancer_lossless-geom-nearlossless-attrs_6.ply,3.5,3.5,3.5,3.0,2.5,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.5,3.5,2.0,3.0
soldier_C2AI-lossy-geom-lossless-attrs_3.ply,3.0,3.5,4.0,3.0,3.0,3.0,2.5,1.5,3.5,3.0,3.0,3.5,2.5,3.5,3.0,3.5
dancer_losslessG-limitlossyA_4.ply,3.5,4.0,5.0,4.0,4.5,3.5,4.5,5.0,4.5,5.0,5.0,5.0,4.5,4.0,4.5,5.0
loot_ChromaticAberration_4.ply,2.0,2.5,3.5,2.5,2.5,2.0,2.5,2.5,3.0,3.0,2.0,2.0,2.0,3.5,1.5,3.0
longdress_lossy-geom-lossy-attrs_6.ply,1.5,2.0,2.5,2.5,2.0,3.0,2.0,1.0,1.5,2.0,2.0,1.5,2.5,3.0,1.5,2.5
Facade00064_RayleighNoise_3.ply,3.0,3.0,0.0,3.0,3.5,3.0,3.0,2.0,2.0,2.0,2.5,3.0,3.0,3.5,1.5,3.0
Wood_UniformNoise_5.ply,3.0,3.0,4.5,3.5,3.5,3.5,3.0,2.5,2.0,2.5,3.0,3.0,3.5,4.0,3.0,4.0
Caffe_CorrelatedGaussianNoise_1.ply,3.5,4.5,5.0,4.0,5.0,4.0,4.0,4.0,3.5,4.5,4.5,4.0,4.0,4.0,3.5,4.5
ToyDog_MultiplicativeGaussianNoise_3.ply,3.5,4.0,4.0,4.0,3.5,3.5,3.5,3.5,2.5,3.5,3.0,3.5,3.5,3.5,3.0,4.0
Handcream_lossless-geom-lossy-attrs_7.ply,3.0,5.0,4.0,4.0,3.0,3.0,3.0,2.5,3.0,3.5,3.0,3.0,2.5,4.0,2.5,3.5
longdress_losslessG-lossyA_4.ply,3.5,4.5,5.0,4.5,3.5,3.5,4.5,4.5,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.5
BirdV6_Octree_5.ply,2.5,3.0,2.5,3.5,2.5,2.5,2.0,2.5,1.5,2.0,2.0,2.5,2.0,3.5,1.5,3.0
basketballplayer_lossless-geom-nearlossless-attrs_3.ply,4.5,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.5,4.0,4.5,5.0,5.0
BricksWall_QuantizationNoise_7.ply,3.0,3.5,4.0,3.0,3.5,3.0,4.0,3.0,2.5,3.0,4.0,3.0,3.0,4.0,3.0,3.0
dancer_lossless-geom-nearlossless-attrs_5.ply,3.0,4.0,4.0,4.0,4.0,3.5,4.0,3.0,3.0,4.0,4.0,4.0,3.5,4.0,4.0,4.0
Truck_ColorQuantizationDither_7.ply,1.5,2.5,2.0,2.5,2.5,2.0,1.5,2.5,2.0,1.5,1.5,1.5,2.0,3.0,2.0,2.0
BB8New_C2AI-lossy-geom-lossy-attrs_6.ply,3.5,4.5,4.5,4.0,4.0,3.5,3.0,2.5,4.0,4.0,3.5,3.5,3.5,4.0,3.5,3.5
Caffe_ColorNoise_3.ply,3.5,4.5,4.5,4.0,4.0,4.0,4.0,4.0,3.5,4.5,4.0,4.0,4.0,4.0,3.0,4.0
AustralianCattleDog_LumaNoise_1.ply,4.5,5.0,4.5,5.0,4.0,3.5,4.0,3.5,4.0,4.0,3.5,4.5,4.0,5.0,4.0,5.0
Thaidancer_ContrastDistortion_5.ply,2.5,2.5,3.0,2.5,3.0,2.0,2.0,2.5,3.0,3.0,2.0,3.0,2.5,4.5,2.0,3.0
Man_MeanShift_1.ply,4.5,4.0,4.5,4.0,5.0,3.5,4.0,3.5,3.5,4.5,4.0,3.5,4.0,4.0,4.5,4.0
Asterix_reconstruction_5.ply,4.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,2.5,4.0,3.5,4.0,3.5,4.0,4.5,3.5
BB8New_LocalOffset_2.ply,3.0,3.0,3.0,3.0,2.5,2.0,3.0,3.0,2.5,3.0,3.0,4.0,3.0,3.0,3.0,2.5
ToyDog_reconstruction_6.ply,3.0,3.0,3.0,3.0,3.0,2.0,2.5,2.0,2.5,3.0,1.5,3.5,3.0,3.5,3.0,3.0
model_SaltpepperNoise_4.ply,2.5,3.0,3.0,2.5,3.0,2.0,2.0,2.5,1.5,2.5,2.0,2.5,2.5,3.0,2.5,3.0
Man_C2AI-lossy-geom-lossy-attrs_4.ply,4.0,4.5,3.5,4.0,4.5,3.5,3.0,4.0,4.0,4.0,3.5,4.0,3.5,4.5,4.0,4.5
DobermanPinscher_QuantizationNoise_5.ply,3.5,4.0,4.5,4.0,3.0,3.5,3.0,3.5,3.0,4.0,3.5,3.5,4.0,4.0,3.5,3.5
queen_LocalLoss_2.ply,3.0,3.0,5.0,3.0,2.0,1.5,3.0,2.5,2.5,3.0,3.0,3.0,3.0,4.0,2.0,3.0
HouseWithoutRoof_LocalLoss_3.ply,3.0,4.0,3.0,2.5,2.0,1.5,3.0,3.0,2.5,2.5,1.0,2.0,2.0,4.5,2.0,1.5
aya_lossless-geom-lossy-attrs_4.ply,5.0,5.0,4.5,4.0,5.0,4.0,4.0,5.0,4.0,4.5,4.0,4.5,4.5,4.0,4.5,4.0
Facade00064_LocalOffset_3.ply,2.0,2.5,1.5,2.5,1.5,1.0,2.5,2.5,1.5,2.0,1.0,2.5,2.0,2.5,1.0,2.5
exercise_RayleighNoise_7.ply,2.0,3.0,3.5,3.0,2.5,3.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,3.5,2.0,3.0
Kangaroo_UniformShifting_5.ply,2.5,2.5,3.0,3.0,3.0,3.0,2.5,2.0,2.5,2.5,2.0,3.0,2.5,3.5,2.0,3.0
QQdog_MeanShift_1.ply,5.0,5.0,4.0,4.5,4.5,3.5,4.5,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.5
Asterix_GammaNoise_5.ply,3.0,3.0,3.5,3.0,3.5,3.0,2.5,2.5,2.5,3.0,3.0,2.0,3.0,3.0,3.0,3.0
Facade00064_LocalRotation_3.ply,2.5,2.0,1.0,1.5,2.0,1.0,2.0,1.0,1.5,1.5,1.0,1.5,1.5,2.0,1.5,1.5
Facade00064_losslessG-limitlossyA_4.ply,4.5,4.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.0,5.0
HorseV2_UniformNoise_1.ply,5.0,5.0,5.0,5.0,4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.5,5.0,4.5,4.5,5.0
GermanBoxer_GaussianNoise_3.ply,3.0,4.0,4.0,4.0,3.0,3.5,3.0,3.0,3.0,3.5,3.0,3.0,3.5,4.0,3.0,4.0
loot_ChromaticAberration_3.ply,2.5,3.0,3.0,3.0,2.5,2.0,2.0,2.5,2.5,3.0,2.0,2.5,2.5,3.5,1.5,3.0
Baldness_lossless-geom-lossy-attrs_4.ply,4.5,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.5,4.5,4.0,4.5,4.0,4.0,4.5,5.0
StreetRoad_losslessG-lossyA_3.ply,4.0,5.0,4.0,5.0,5.0,4.5,5.0,5.0,4.0,5.0,4.5,5.0,4.5,4.0,4.5,5.0
Thaidancer_C2AI-lossy-geom-lossy-attrs_3.ply,4.5,4.5,5.0,5.0,4.5,4.0,3.5,4.0,4.0,4.0,4.5,4.5,4.5,5.0,4.5,5.0
bristleback_GaussianNoise_5.ply,3.0,2.5,3.0,3.5,3.0,3.0,2.5,3.0,2.5,2.5,3.0,2.0,3.0,3.5,2.5,3.0
Facade00009_reconstruction_3.ply,3.0,4.0,3.5,3.5,3.5,1.0,2.5,2.0,3.0,2.0,3.0,3.5,3.5,3.0,1.0,3.5
HearNoEvilMonkey_GaussianShifting_4.ply,3.0,3.0,4.0,3.5,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.5
CatV1_PoissonNoise_5.ply,3.5,4.0,4.0,3.5,3.5,3.0,2.5,2.5,3.0,3.5,3.0,3.0,2.5,4.0,3.0,3.5
Chicken_ColorQuantizationDither_6.ply,2.5,3.0,3.5,2.5,2.5,3.0,2.0,2.5,2.0,3.0,2.0,2.0,2.5,4.0,2.5,2.5
Fish_GammaNoise_1.ply,3.5,4.5,4.5,4.0,3.5,3.5,3.5,3.0,3.0,4.5,3.5,3.5,3.0,4.0,2.5,4.0
Birdv5_Octree_1.ply,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,3.0,3.5,3.5,3.5,3.5,3.5,3.0,4.0
PjanicFace_MeanShift_5.ply,3.0,3.5,4.5,2.5,3.0,3.0,2.5,2.5,2.5,4.0,3.0,3.0,2.5,4.0,2.5,3.0
Baldness_limitlossyG-lossyA_7.ply,1.0,2.0,1.0,1.5,2.0,1.5,1.0,1.0,1.0,1.5,1.5,1.5,2.0,2.0,1.5,1.5
Baldness_lossless-geom-lossy-attrs_5.ply,4.5,4.5,4.5,5.0,3.0,3.5,4.0,3.5,3.5,4.0,4.0,5.0,4.0,5.0,4.0,4.0
longdress_RayleighNoise_7.ply,2.5,3.0,1.5,3.0,3.0,3.0,2.0,2.5,1.5,3.0,2.5,2.5,2.5,3.5,2.0,3.0
exercise_RayleighNoise_5.ply,3.0,3.0,2.5,3.0,3.0,3.0,2.0,2.5,2.0,3.0,3.0,3.0,2.5,3.5,2.0,3.0
RpClaudiaRigged_UniformNoise_4.ply,3.0,3.0,2.0,3.5,3.0,3.5,3.0,2.5,3.0,3.5,3.0,3.0,3.0,3.5,3.0,3.5
Handcream_LumaNoise_7.ply,2.0,2.5,3.0,2.0,2.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.5,3.0,2.0,2.5
BB8New_SaltpepperNoise_1.ply,3.5,4.0,4.0,4.0,3.5,3.0,3.0,3.5,3.0,3.5,3.0,4.0,3.0,3.5,3.0,4.0
BirdToucan_MeanShift_5.ply,3.0,4.0,3.5,3.5,3.5,3.0,2.5,2.5,2.5,4.0,3.0,3.5,3.0,3.5,2.5,3.0
ToyDog_DownSample_4.ply,3.5,4.5,4.0,4.0,4.0,3.0,3.0,3.5,3.0,4.0,4.0,4.0,3.0,3.5,4.0,4.0
Man_DownSample_5.ply,2.5,4.0,3.5,3.5,3.5,2.0,2.5,3.0,3.0,3.0,3.5,3.5,3.0,3.5,3.5,3.5
MuteSwan_lossless-geom-lossy-attrs_7.ply,3.0,3.5,4.0,5.0,3.5,3.0,2.5,2.0,3.0,3.5,3.0,3.0,3.5,4.0,4.0,3.0
Truck_PoissonNoise_6.ply,2.5,3.0,4.0,4.0,3.5,3.0,3.0,2.5,2.5,4.0,3.0,3.5,3.0,3.5,3.5,3.5
Dragon_LocalRotation_5.ply,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Facade00009_GaussianNoise_3.ply,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.5,3.0,3.0
ToyDog_DownSample_3.ply,4.5,4.5,4.5,5.0,4.0,3.5,4.5,4.5,4.0,4.0,4.0,4.5,4.0,4.5,4.5,4.5
basketballplayer_lossless-geom-nearlossless-attrs_6.ply,2.5,3.0,4.0,3.5,3.0,3.0,2.0,2.0,2.0,3.0,2.5,3.0,2.5,3.5,2.5,3.0
RpFabiennePercyPosed001_LocalOffset_5.ply,1.0,2.5,2.5,2.5,2.0,1.0,2.0,1.5,1.5,3.0,2.0,2.5,1.5,3.5,1.5,2.0
Dolphin_ContrastDistortion_1.ply,4.0,4.5,4.5,4.5,3.5,3.0,4.5,3.0,3.0,4.0,3.0,3.5,3.5,3.5,4.0,3.5
GermanBoxer_SaltpepperNoise_5.ply,1.5,2.5,3.0,3.0,3.0,2.5,2.5,3.0,2.0,2.5,3.0,2.0,2.5,3.5,2.5,3.0
ParrotV1_lossless-geom-nearlossless-attrs_6.ply,3.5,4.5,5.0,5.0,4.0,4.0,3.5,3.0,3.5,4.0,3.5,4.5,4.0,4.0,4.0,4.0
model_SaltpepperNoise_5.ply,1.5,2.5,1.5,2.5,3.0,2.5,2.0,3.0,2.0,2.5,3.0,2.0,2.5,3.0,2.0,3.0
AustralianCattleDog_limitlossyG-lossyA_3.ply,4.0,4.5,4.5,3.5,3.5,4.5,4.5,4.0,4.0,4.5,3.0,4.0,5.0,5.0,4.0,5.0
lowpolycarsset2_lossy-geom-lossy-attrs_7.ply,1.0,2.0,2.5,2.5,2.5,1.5,1.5,2.0,1.5,2.0,2.0,2.0,2.0,3.5,2.0,2.0
Beagle_LumaNoise_3.ply,2.5,3.5,5.0,3.0,3.5,3.0,3.0,3.0,2.0,4.0,3.0,3.5,2.5,4.0,3.0,3.0
Handcream_C2AI-lossy-geom-lossy-attrs_7.ply,2.0,3.0,3.5,3.5,3.0,2.5,2.5,2.0,2.5,3.0,2.0,2.0,2.5,3.5,3.0,3.0
lowpolycarsset1_UniformShifting_3.ply,2.5,2.5,3.5,3.5,3.0,3.0,2.0,2.0,3.0,3.5,2.5,3.0,2.5,3.5,3.0,2.5
Facade00064_GaussianNoise_1.ply,2.5,3.0,3.5,2.5,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.5,3.0,3.0,3.0
queen_SaturationDistortion_4.ply,2.0,2.5,3.5,2.5,3.0,3.0,2.0,2.5,3.0,3.0,2.5,2.0,2.5,3.5,2.0,3.0
ToyDog_reconstruction_4.ply,3.0,2.5,4.0,4.0,3.0,2.5,2.5,2.0,3.0,2.5,2.0,3.5,3.0,3.5,3.0,2.5
Cat_ColorNoise_7.ply,3.5,3.5,4.0,4.0,3.0,3.5,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.5
BricksWall_QuantizationNoise_4.ply,3.0,4.0,4.0,3.5,3.0,3.0,3.0,3.5,3.0,4.0,3.5,3.5,3.0,3.5,2.5,3.5
queen_LocalLoss_5.ply,1.0,1.5,2.0,1.0,1.5,1.0,2.0,2.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,1.0
ToyDog_UniformNoise_3.ply,3.5,4.5,4.0,4.0,3.5,4.5,3.5,4.0,2.5,4.0,4.0,4.0,3.0,4.0,3.5,4.0
Thaidancer_LumaNoise_5.ply,3.5,2.5,5.0,3.0,3.5,3.0,2.5,3.0,2.5,4.0,3.0,3.0,3.0,4.0,3.0,3.0
BricksWall_limitlossyG-lossyA_3.ply,3.5,5.0,3.0,5.0,5.0,4.5,4.5,5.0,5.0,5.0,5.0,4.5,4.5,4.0,4.0,5.0
Dolphin_RayleighNoise_7.ply,2.0,2.5,2.0,3.0,2.5,3.0,2.0,2.0,2.0,3.0,2.5,2.0,2.5,3.5,2.5,3.0
Thaidancer_LumaNoise_4.ply,3.5,2.5,4.5,3.0,3.5,3.0,2.5,2.5,3.5,4.0,3.0,3.5,3.0,4.0,3.0,3.0
dancer_QuantizationNoise_3.ply,3.0,4.0,3.5,3.5,3.0,4.0,4.0,3.0,3.0,4.0,3.5,3.5,4.0,4.0,3.5,4.0
Handcream_lossless-geom-lossy-attrs_3.ply,4.0,4.5,4.0,5.0,4.5,4.5,5.0,4.5,4.0,5.0,5.0,5.0,4.5,3.5,4.0,5.0
StatueV1_C2AI-lossless-geom-lossy-attrs_3.ply,4.0,4.0,3.0,4.0,4.0,3.5,4.5,3.5,4.0,5.0,4.0,4.5,4.0,4.0,3.5,4.5
Rock1_Octree_3.ply,1.5,2.5,3.5,3.0,3.0,2.5,2.5,2.5,2.0,3.5,3.0,3.0,2.0,3.5,2.0,3.0
longdress_lossy-geom-lossy-attrs_3.ply,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.5,5.0,5.0,4.5,5.0,4.0,3.5,4.5
Chicken_ColorQuantizationDither_7.ply,2.0,2.0,3.5,2.0,2.5,2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,3.0,1.5,2.0
GermanBoxer_GaussianNoise_4.ply,3.0,3.5,3.5,4.0,3.0,3.0,3.0,3.0,2.5,3.0,3.0,3.5,3.0,3.5,2.5,3.5
DobermanPinscher_QuantizationNoise_3.ply,3.5,4.0,4.0,4.0,3.5,3.0,3.5,4.0,3.0,4.0,4.0,3.0,3.0,3.5,3.5,3.5
loot_SaltpepperNoise_1.ply,3.0,4.0,4.0,3.5,3.0,2.5,2.5,3.0,3.0,3.5,3.5,3.0,3.0,3.5,3.5,4.0
longdress_RayleighNoise_1.ply,3.5,4.5,4.0,4.0,4.0,4.0,3.0,4.5,4.0,4.5,4.0,4.0,4.0,3.5,4.0,4.0
Caffe_LumaNoise_5.ply,3.0,2.0,3.5,3.0,3.0,3.0,2.5,3.0,2.5,4.0,3.0,3.0,3.0,4.0,3.0,3.0
Baldness_PoissonNoise_3.ply,3.0,4.0,4.0,4.0,3.5,3.5,3.0,3.5,3.0,4.0,4.0,3.5,3.5,4.0,3.5,3.0
StatueV1_C2AI-lossless-geom-lossy-attrs_4.ply,3.5,4.5,4.5,4.0,3.0,3.0,3.0,4.0,3.5,4.5,3.0,4.0,4.0,4.0,4.0,3.5
Handcream_ColorNoise_4.ply,3.0,3.0,4.0,4.0,3.0,3.5,3.0,3.5,3.0,4.0,3.5,4.0,3.0,3.5,3.0,4.0
Cat_PoissonNoise_5.ply,3.5,4.0,4.5,4.0,3.5,3.5,2.5,4.0,3.0,4.0,3.0,3.5,3.0,4.0,3.5,3.5
CatV1_PoissonNoise_3.ply,3.5,4.0,4.5,4.0,3.5,3.5,2.5,3.5,3.0,4.0,3.0,3.5,3.0,4.0,3.5,3.5
basketballplayer_losslessG-limitlossyA_3.ply,4.0,4.5,4.5,5.0,5.0,4.0,4.0,4.5,5.0,5.0,4.5,4.5,4.5,4.5,4.0,5.0
exercise_losslessG-lossyA_4.ply,3.5,4.5,4.5,4.5,3.0,3.5,3.0,3.0,3.0,4.5,3.0,4.0,3.0,4.0,3.0,3.5
CardiganWelshCorgi_ColorNoise_6.ply,3.0,3.5,4.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,2.5,3.5,3.0,3.0
Asterix_GammaNoise_3.ply,2.5,2.5,3.5,3.5,3.0,3.0,2.5,2.5,2.5,3.5,2.5,2.5,2.5,3.5,2.5,3.0
Facade00009_losslessG-limitlossyA_3.ply,2.5,5.0,4.5,5.0,5.0,3.5,4.5,5.0,5.0,5.0,5.0,5.0,4.0,3.5,3.5,4.5
jetanima_MultiplicativeGaussianNoise_7.ply,1.5,2.0,3.0,2.0,2.5,3.0,2.0,2.5,2.0,3.0,2.0,3.0,2.0,3.5,2.0,3.0
Whale_LocalOffset_2.ply,3.0,2.5,4.0,3.0,2.5,1.5,3.0,3.0,5.0,3.0,3.0,4.5,3.0,3.5,2.0,3.0
Facade00009_reconstruction_4.ply,2.5,2.5,4.0,3.0,3.0,1.0,2.5,1.5,3.5,3.0,2.0,3.5,3.0,3.5,3.0,3.0
exercise_RayleighNoise_4.ply,2.5,3.5,3.5,3.0,3.0,3.0,2.0,2.5,2.5,3.5,3.0,3.5,2.5,3.5,3.0,3.0
SeaTurtle_C2AI-lossy-geom-lossless-attrs_3.ply,3.5,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.5,4.5,3.5,4.0,4.0,4.5,5.0,4.0
Wood_UniformNoise_7.ply,3.0,4.0,4.0,3.0,3.0,3.5,3.0,3.0,2.5,3.0,3.0,3.5,2.5,4.0,3.0,3.5
exercise_lossy-geom-lossy-attrs_7.ply,1.0,2.0,1.5,1.5,2.0,1.5,1.0,2.0,1.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5
basketballplayer_losslessG-limitlossyA_4.ply,4.0,4.5,5.0,5.0,3.5,4.0,3.5,4.5,5.0,5.0,4.0,4.0,4.5,4.0,3.5,4.5
model_HighFrequencyNoise_4.ply,2.5,3.5,3.5,3.0,3.0,3.5,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0
BB8New_SaltpepperNoise_3.ply,3.0,4.5,4.0,3.5,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,2.5,3.5,3.0,3.5
Mario_GaussianNoise_5.ply,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.0,2.5,3.5,3.0,3.0,2.5,3.5,2.5,3.0
ToyDog_UniformNoise_7.ply,3.0,4.5,4.0,3.5,3.0,3.0,3.0,3.0,2.0,3.5,3.0,2.5,2.5,3.5,2.5,3.0
Chicken_ColorQuantizationDither_4.ply,3.0,4.5,4.5,4.0,3.5,3.0,2.5,3.0,2.5,3.0,3.5,2.0,3.0,3.5,3.5,3.5
RpManuelAnimated001Dancing_LocalRotation_1.ply,3.0,3.0,4.0,3.5,2.5,2.0,3.5,3.0,3.0,3.5,3.0,3.0,5.0,4.0,3.0,3.0
RyukinGoldfish_lossy-geom-lossy-attrs_7.ply,2.0,2.5,2.0,2.0,3.0,1.5,2.5,2.0,1.5,2.5,2.0,2.0,2.0,3.5,2.0,2.0
Facade00009_RayleighNoise_4.ply,2.5,4.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,3.5,3.0,3.5,3.0,3.5,3.0,3.0
